OverallQual_train,GrLivArea_train,GarageCars_train,GarageArea_train,TotalBsmtSF_train,FrstFlrSF_train,FullBath_train,TotRmsAbvGrd_train,YearBuilt_train,YearRemodAdd_train,SalePrice_train,,OverallQual_test,GrLivArea_test,GarageCars_test,GarageArea_test,TotalBsmtSF_test,FrstFlrSF_test,FullBath_test,TotRmsAbvGrd_test,YearBuilt_test,YearRemodAdd_test,SalePrice_test
7,1389,1,240,651,707,1,6,1946,1992,135000,,2.602594469,13.90364144,1.194317638,10.3866334,13.89350523,13.90364144,1.194317638,2.440268378,14.18596554,14.18752681,290456
7,1644,2,569,1518,1644,2,5,1989,1989,275000,,2.440268378,13.13310471,1.194317638,10.32747503,13.13310471,13.13310471,1.194317638,2.440268378,14.17814922,14.17971381,211953
4,907,1,352,907,907,1,5,1957,1957,109008,,2.602594469,13.50068026,1.540962756,11.54131758,13.45509777,13.50068026,1.194317638,2.440268378,14.19376529,14.19376529,271469
7,1208,2,628,1208,1208,2,6,2007,2007,195400,,2.259673787,13.08884134,1.194317638,9.951171657,10.77553626,10.77553626,1.194317638,2.259673787,14.19376529,14.19376529,165552
6,1412,2,576,1392,1412,2,6,1988,1988,175000,,1.820334104,12.5206135,0.730463147,10.48744435,12.16456158,12.5206135,0.730463147,2.440268378,14.11978597,14.13723429,120617
6,987,1,264,483,483,1,4,1971,1971,85400,,2.259673787,12.32218488,1.194317638,10.39638094,10.50157527,12.32218488,0.730463147,2.055641538,14.19064738,14.19220667,129126
6,1198,,,901,1088,1,7,1920,1998,79900,,1.820334104,11.7562624,0.730463147,9.178050664,11.7562624,11.7562624,0.730463147,2.055641538,14.11819563,14.11819563,99946
5,1365,2,440,765,765,1,6,1971,1971,122500,,2.055641538,13.02893527,0.730463147,8.047888978,12.33807443,13.02893527,0.730463147,2.259673787,14.10385151,14.10385151,131722
6,1604,2,470,926,926,2,7,1997,1998,181000,,2.055641538,13.64129549,0,0,13.64129549,13.64129549,1.194317638,2.885846472,14.11819563,14.11819563,127745
4,630,,,630,630,1,3,1972,1972,81000,,2.055641538,13.42052282,0.730463147,9.125735246,12.52311526,13.42052282,0.730463147,2.440268378,14.11342049,14.11342049,133652
7,1661,2,550,799,827,2,6,1996,1996,212000,,2.055641538,12.87448312,0.730463147,8.658270743,11.22286745,11.68618938,0.730463147,2.259673787,14.08945103,14.10385151,126093
6,1118,2,440,648,734,1,6,1920,1950,116000,,2.055641538,12.80611454,0.730463147,8.604063356,11.61456664,11.61456664,0.730463147,2.440268378,14.08463827,14.10385151,112130
6,904,1,180,884,904,1,4,1926,2004,119000,,2.259673787,12.74574132,0.730463147,7.873203455,10.66621085,10.93869665,0.730463147,2.259673787,14.07981917,14.10385151,112445
5,694,1,352,440,694,1,4,1913,2002,90350,,2.259673787,12.72223475,1.194317638,9.951171657,11.56146049,12.72223475,0.730463147,2.259673787,14.04914995,14.182841,162430
6,1196,2,528,684,684,1,7,1920,2000,110000,,2.440268378,12.71278673,0.730463147,8.263917623,10.74097394,10.86028293,0.730463147,2.259673787,14.05239043,14.16717839,147833
10,2402,3,672,3094,2402,2,10,2008,2008,555000,,2.055641538,13.4340087,1.194317638,9.951171657,11.64079529,11.64079529,0.730463147,2.259673787,14.08784748,14.10385151,175522
4,1440,,,1440,1440,2,8,1955,1955,118000,,2.055641538,12.81760405,0.730463147,9.080098412,12.81760405,12.81760405,0.730463147,2.055641538,14.11978597,14.11978597,150038
5,1573,2,360,1078,1128,2,8,1930,1992,162900,,2.440268378,14.86624484,1.194317638,9.71584164,11.89203906,12.7410529,1.194317638,3.237728198,14.08784748,14.10385151,211674
7,1258,3,648,1258,1258,2,6,2006,2007,172500,,2.055641538,12.42672211,0.730463147,9.653900779,12.42672211,12.42672211,0.730463147,2.259673787,14.11023361,14.11023361,140194
7,1908,2,493,915,933,2,8,1994,1995,210000,,2.259673787,13.42245252,1.194317638,10.07838292,13.42245252,13.42245252,1.194317638,2.259673787,14.11978597,14.11978597,195417
6,1689,2,480,1436,1689,1,7,1956,1956,127500,,2.055641538,13.34837442,0.730463147,8.986510387,12.30888579,12.08570983,1.194317638,2.440268378,14.10225425,14.19064738,160946
6,1888,2,578,1517,1888,2,6,1966,2002,190000,,2.259673787,14.03290434,1.194317638,10.63488735,12.90145521,14.03290434,0.730463147,2.259673787,14.11023361,14.11023361,199944
7,1886,2,431,930,956,2,10,1998,1999,199900,,2.259673787,12.21428103,1.194317638,10.01822808,10.35226609,10.35226609,0.730463147,2.055641538,14.15144877,14.15144877,107965
6,1376,1,198,780,780,2,7,1937,1950,119500,,2.259673787,12.71515118,1.194317638,10.07296469,10.56666269,10.56666269,0.730463147,2.055641538,14.15144877,14.17031625,131900
3,1183,1,308,649,679,1,6,1948,2002,120000,,2.259673787,12.71515118,1.194317638,10.07296469,10.56666269,10.56666269,0.730463147,2.055641538,14.15144877,14.15144877,117894
6,813,1,270,813,813,1,5,1930,2005,110000,,2.259673787,14.15460008,1.194317638,10.27726918,10.6168429,12.60221247,1.194317638,2.259673787,14.16089462,14.16089462,224215
7,1533,2,576,1533,1533,2,5,1975,1975,280000,,2.440268378,14.71349338,1.194317638,10.52031456,13.86121904,14.71349338,1.194317638,2.440268378,14.13723429,14.19688057,324723
6,1756,2,422,872,888,2,7,1996,1997,204000,,2.055641538,14.43650218,1.194317638,10.63488735,11.36834549,11.91613099,1.194317638,3.011340243,14.02312218,14.17188418,145997
8,1590,2,676,768,786,2,6,2008,2008,210000,,1.820334104,10.6168429,0.730463147,8.10359365,10.6168429,10.6168429,0.730463147,1.820334104,14.06370953,14.10385151,60953
5,1728,2,560,1728,1728,2,8,1976,1976,188000,,2.602594469,13.58644883,1.194317638,10.17948904,13.48933931,13.58644883,1.194317638,2.055641538,14.19376529,14.19532326,317855
7,1242,2,528,1242,1242,1,6,1973,1973,175500,,1.194317638,11.54131758,0.730463147,8.864879393,0,11.54131758,0.730463147,1.820334104,14.03941125,14.10385151,63253
5,1344,3,513,624,624,1,7,1916,1950,98000,,2.602594469,14.26322996,1.540962756,10.91825293,12.41383131,12.23614252,1.194317638,2.440268378,14.182841,14.1844036,245973
4,1663,2,529,1364,1663,1,6,1954,1994,256000,,2.259673787,11.91012459,0.730463147,9.398681444,11.83717499,11.91012459,0.730463147,2.055641538,14.14671672,14.14671672,140712
8,1666,1,228,588,833,1,7,1925,1996,161000,,2.259673787,12.84957199,1.194317638,10.47324715,12.00201143,12.84957199,0.730463147,2.055641538,14.14671672,14.14671672,170979
5,1203,1,352,709,979,1,5,1950,1950,110000,,2.055641538,13.48744563,1.194317638,11.03894769,13.46273557,13.48744563,1.194317638,2.055641538,14.16874766,14.16874766,150936
8,1935,2,552,832,832,2,8,2009,2009,263435,,2.750250297,14.23868104,1.540962756,11.43866129,14.46847181,14.23868104,1.194317638,2.750250297,14.19532326,14.19532326,411870
7,1135,2,576,560,575,1,6,1936,2007,155000,,2.750250297,13.57352934,1.540962756,11.78449862,13.57352934,13.57352934,1.194317638,2.440268378,14.19532326,14.19532326,322296
5,864,1,360,864,864,1,5,1965,1965,62383,,2.259673787,14.5358666,1.194317638,9.951171657,11.19295154,13.04400874,1.194317638,2.440268378,14.15144877,14.19220667,229604
6,1660,1,240,715,849,1,6,1934,1995,188700,,2.440268378,13.26061219,1.194317638,10.64386973,13.58091762,13.26061219,1.194317638,2.440268378,14.16246657,14.16560845,228687
5,1040,,,1040,1040,2,5,1978,1978,124000,,2.440268378,14.20465726,1.194317638,10.20034266,11.86776859,12.32218488,1.194317638,2.750250297,14.18752681,14.18752681,196964
7,1414,2,398,1375,1414,2,6,2004,2004,178740,,2.750250297,14.14829474,1.540962756,11.89203906,14.14829474,14.14829474,1.194317638,2.440268378,14.19376529,14.19376529,398995
7,1277,2,526,1277,1277,1,5,1970,1970,167000,,2.055641538,12.14782183,0.730463147,9.616086912,12.14782183,12.14782183,0.730463147,2.259673787,14.13248388,14.13248388,131422
5,1644,1,312,728,888,1,7,1942,1995,146500,,2.055641538,13.10576984,1.194317638,10.29241953,12.6168403,13.10576984,1.194317638,2.440268378,14.13406803,14.182841,157404
8,1634,3,866,1626,1634,2,7,2006,2006,250000,,2.055641538,11.49382027,0.730463147,9.294080796,11.49382027,11.49382027,0.730463147,1.820334104,14.1388164,14.1388164,125305
6,1710,2,506,832,832,2,7,1993,1993,187000,,2.259673787,12.37224578,0.730463147,9.888326632,9.616086912,12.37224578,0.730463147,2.055641538,14.17188418,14.17658396,131121
8,1502,2,528,1488,1502,1,4,1985,1985,212000,,2.055641538,11.77824504,1.194317638,11.13990522,11.60137193,11.77824504,0.730463147,2.055641538,14.17031625,14.17188418,146974
7,1969,2,534,808,1161,2,8,1977,1977,190000,,2.055641538,12.84957199,1.194317638,9.951171657,10.8435187,10.8435187,0.730463147,2.259673787,14.17031625,14.17031625,141405
6,1072,2,525,547,1072,1,5,2005,2005,148000,,2.055641538,13.5568496,1.194317638,11.82485687,11.45254045,11.45254045,0.730463147,2.440268378,14.13406803,14.13406803,183456
8,1976,3,908,1976,1976,2,7,2006,2007,440000,,2.259673787,13.50445256,1.194317638,10.1160351,11.91012459,11.91012459,1.194317638,2.440268378,14.17814922,14.17971381,179799
8,1652,2,499,1494,1652,2,6,2000,2000,251000,,2.259673787,13.24238813,1.194317638,9.835883259,11.07035954,11.07035954,1.194317638,2.440268378,14.17501803,14.17658396,170537
5,970,2,624,970,970,1,5,1963,1963,132500,,2.259673787,13.50445256,1.194317638,10.12670547,11.91012459,11.91012459,1.194317638,2.440268378,14.17971381,14.17971381,188476
6,1493,2,508,1478,1493,2,7,1997,1998,208900,,2.259673787,13.56427244,1.194317638,9.628746849,11.87992632,11.87992632,1.194317638,2.440268378,14.17658396,14.17658396,183369
9,2643,3,694,2153,2069,2,9,2006,2006,380000,,2.055641538,13.06329343,1.194317638,9.740250838,12.98550429,13.06329343,1.194317638,2.440268378,14.17658396,14.17814922,177868
8,1718,3,826,1705,1718,2,7,2007,2008,297000,,2.602594469,13.64854531,1.194317638,10.41094335,13.61580494,13.64854531,0.730463147,2.259673787,14.17814922,14.17814922,243635
4,1131,2,672,907,1131,1,7,1937,2000,89471,,2.602594469,12.83362515,1.194317638,10.30247732,12.83362515,12.83362515,1.194317638,2.055641538,14.17031625,14.17031625,194115
9,1850,3,772,1833,1850,2,8,2004,2005,326000,,2.259673787,13.55870676,1.194317638,10.06209831,11.92811089,11.92811089,1.194317638,2.440268378,14.17971381,14.17971381,170256
9,1792,3,874,1792,1792,2,6,2003,2004,374000,,2.259673787,13.69710213,1.194317638,9.812268655,11.6277076,11.67651555,1.194317638,2.440268378,14.16874766,14.16874766,186601
7,1826,1,164,910,916,1,7,1915,2005,155000,,2.602594469,12.96138344,1.194317638,10.07296469,12.96138344,12.96138344,1.194317638,2.055641538,14.16560845,14.16560845,209832
6,1216,2,402,1216,1216,2,5,1998,1998,164000,,2.602594469,14.89219345,1.540962756,11.08205816,12.56783406,12.56783406,1.540962756,2.750250297,14.19064738,14.19064738,363909
5,999,1,264,999,999,1,6,1962,2001,132500,,2.750250297,13.99690754,1.540962756,11.03104515,13.99690754,13.99690754,1.194317638,2.440268378,14.18908743,14.18908743,406823
5,1113,1,264,1113,1113,1,5,1950,2007,147000,,2.259673787,13.25049938,1.194317638,10.24673615,13.5568496,13.25049938,0.730463147,2.440268378,14.10704395,14.10704395,143260
5,1073,2,515,1073,1073,1,6,1965,1965,156000,,2.750250297,13.69888798,1.194317638,10.54820822,13.69888798,13.69888798,1.194317638,2.259673787,14.19376529,14.19376529,314121
5,1484,2,487,1484,1484,2,7,1971,1971,175000,,2.259673787,13.2787423,1.194317638,11.2891601,13.2787423,13.2787423,1.194317638,2.259673787,14.10385151,14.10385151,175778
5,2414,2,520,954,1766,2,10,1900,1970,160000,,2.440268378,13.65939264,1.194317638,10.41094335,13.63584848,13.65939264,1.194317638,2.259673787,14.16403785,14.16403785,250521
4,630,1,286,630,630,1,3,1970,2002,86000,,2.440268378,12.78765104,1.194317638,10.73227229,12.78765104,12.78765104,1.194317638,2.259673787,14.15617473,14.15617473,182495
5,1304,1,336,264,616,1,4,1976,1976,115000,,2.440268378,14.28153515,1.194317638,10.51564059,14.25710802,14.28153515,1.194317638,2.440268378,14.14829474,14.14829474,252290
6,1578,1,240,806,958,1,5,1941,1950,133000,,2.440268378,13.82519627,1.194317638,10.52031456,13.82519627,13.82519627,1.194317638,2.259673787,14.14987209,14.14987209,208378
6,1456,2,429,728,728,2,8,2006,2006,172785,,2.259673787,12.6723387,1.194317638,10.0675365,12.6723387,12.6723387,1.194317638,2.259673787,14.14513801,14.14513801,166859
5,1269,1,308,1269,1269,1,6,1960,1960,155000,,2.440268378,14.25097591,1.194317638,10.21588754,11.2891601,12.8267681,1.194317638,2.440268378,14.15144877,14.16403785,182413
5,886,1,273,190,886,1,4,1938,1996,91300,,2.055641538,12.89697448,1.194317638,10.18993413,11.22286745,11.22286745,0.730463147,2.440268378,14.13406803,14.13406803,133113
4,720,,,720,720,1,4,1920,1950,34900,,2.440268378,15.30836077,1.820334104,12.91039928,13.13938249,13.13938249,1.194317638,2.602594469,14.14829474,14.14829474,305335
8,3228,2,546,3200,3228,3,10,1992,1993,430000,,2.259673787,13.18920321,1.194317638,10.13202629,13.18920321,13.18920321,1.194317638,2.055641538,14.14513801,14.14513801,153665
7,1820,1,240,1026,1133,2,8,1925,1950,184000,,2.602594469,14.67945365,1.540962756,11.46291043,12.73165675,12.73165675,1.194317638,2.750250297,14.17658396,14.17658396,305813
5,899,1,288,864,899,1,5,1967,2004,130000,,2.055641538,13.84239469,1.194317638,10.16900713,11.81868033,11.81868033,1.194317638,2.602594469,14.14197856,14.14197856,141022
5,912,1,297,912,912,1,5,1958,1985,120000,,1.820334104,11.94004722,0.730463147,8.930417558,11.94004722,11.94004722,0.730463147,1.820334104,14.13406803,14.13406803,116475
6,1218,1,264,672,672,1,7,1973,1973,113000,,2.055641538,11.71822847,1.194317638,10.63488735,11.71822847,11.71822847,0.730463147,2.055641538,14.13723429,14.13723429,119428
7,1768,2,603,866,866,2,7,2005,2005,226700,,2.259673787,12.08855851,0.730463147,8.728897992,10.18471617,10.18471617,0.730463147,2.055641538,14.14039782,14.14039782,95824
5,1214,2,461,1214,1214,1,6,1965,1965,140000,,2.259673787,12.08855851,0.730463147,9.405519222,10.18471617,10.18471617,0.730463147,2.055641538,14.1388164,14.1388164,104292
7,1801,2,484,1501,1801,2,6,1959,1997,289000,,2.055641538,12.88349726,0.730463147,8.728897992,10.86863109,10.86863109,1.194317638,2.259673787,14.1388164,14.1388164,107694
6,1322,2,440,855,855,2,6,1974,1974,147000,,2.259673787,13.21385031,1.194317638,10.06209831,11.68940758,11.68940758,1.194317638,2.440268378,14.14355863,14.14355863,144321
5,1960,2,400,960,960,2,10,1952,1952,124500,,2.440268378,12.27675074,1.194317638,9.951171657,12.27675074,12.27675074,1.194317638,1.820334104,14.14671672,14.14671672,138604
8,1911,2,471,777,1065,2,8,1993,1994,215000,,2.602594469,13.46273557,1.540962756,11.84638318,13.46273557,13.46273557,1.194317638,2.440268378,14.19376529,14.19376529,289695
6,1218,2,676,1218,1218,2,4,2009,2009,208300,,2.602594469,14.84535762,1.540962756,10.95089861,14.78465826,14.84535762,1.194317638,2.750250297,14.19376529,14.19376529,430643
7,1378,2,360,689,689,2,7,1928,2005,161000,,2.750250297,14.10385151,1.540962756,11.17032679,14.10385151,14.10385151,1.194317638,2.440268378,14.19376529,14.19376529,391524
5,1041,1,270,1041,1041,1,6,1959,1959,124500,,2.750250297,15.20011919,1.540962756,11.6732845,13.94056739,13.94056739,1.194317638,2.750250297,14.19220667,14.19220667,427737
5,1363,1,288,1008,1363,1,6,1951,2000,164900,,2.885846472,15.24990987,1.820334104,12.52311526,13.53448797,13.5568496,1.194317638,2.885846472,14.19064738,14.19220667,448153
7,1368,2,474,1368,1368,2,6,2005,2006,202665,,2.750250297,14.66712368,1.540962756,12.13380729,13.12681563,13.12681563,1.194317638,2.750250297,14.19064738,14.19064738,381051
5,864,2,624,864,864,1,5,1958,1958,129900,,2.602594469,14.31787591,1.540962756,10.97515982,11.97559815,11.97559815,1.194317638,2.885846472,14.19376529,14.19376529,258083
6,1080,2,484,1084,1080,1,5,1983,1983,134000,,2.602594469,14.66849567,1.540962756,11.35409417,12.51810988,12.57276661,1.194317638,2.750250297,14.18908743,14.18908743,330462
5,789,1,200,768,789,1,5,1926,1950,96500,,2.885846472,14.85320379,1.540962756,11.46980512,14.93718209,14.85320379,0.730463147,2.440268378,14.18752681,14.18752681,546376
10,2020,3,900,2006,2020,2,9,2009,2009,402861,,2.602594469,13.44935862,1.540962756,11.26721654,13.50256691,13.44935862,1.194317638,2.440268378,14.18752681,14.18908743,268887
6,2119,2,583,689,1378,2,7,1972,1972,158000,,2.602594469,15.08014643,1.540962756,11.3181838,13.26061219,13.33257927,1.194317638,2.885846472,14.1844036,14.18596554,354016
7,2344,3,889,1264,1277,2,7,1996,1997,265000,,2.602594469,15.13028673,1.540962756,11.49040054,13.79576989,13.8629255,1.194317638,2.750250297,14.18752681,14.18752681,351216
6,1796,2,546,794,882,2,7,1998,1998,211000,,2.750250297,13.96718901,1.540962756,11.73730111,13.95390255,13.96718901,1.194317638,2.440268378,14.19532326,14.19532326,341155
7,2080,1,282,1276,1276,1,9,1926,2004,234000,,2.440268378,13.02677657,1.194317638,10.18993413,13.02677657,13.02677657,1.194317638,2.259673787,14.19064738,14.19064738,203601
4,1294,,,,694,2,7,1900,2000,106250,,2.750250297,13.85609482,1.540962756,11.96379051,13.85609482,13.85609482,1.194317638,2.259673787,14.19376529,14.19532326,354610
6,1244,1,336,1244,1244,1,6,1957,1957,150000,,2.602594469,12.97236828,1.194317638,10.51564059,12.97236828,12.97236828,1.194317638,2.259673787,14.19220667,14.19376529,215572
6,1664,2,420,1004,1004,2,7,1947,1950,159000,,2.602594469,12.97236828,1.194317638,10.51564059,12.97236828,12.97236828,1.194317638,2.259673787,14.19220667,14.19376529,198640
10,4676,3,884,3138,3138,3,11,2007,2008,184750,,2.440268378,13.54568631,1.194317638,10.13733757,11.38253329,11.38253329,1.194317638,2.259673787,14.18752681,14.18908743,168268
7,2398,3,834,1379,1383,2,8,1996,1997,315750,,2.440268378,13.21180299,1.540962756,10.92644658,13.12891325,13.21180299,1.194317638,2.259673787,14.18752681,14.18752681,218919
7,1266,2,453,1257,1266,2,6,2005,2005,176000,,2.440268378,13.4512727,1.540962756,11.02312257,13.0824719,13.4512727,1.194317638,2.440268378,14.18908743,14.18908743,214053
5,928,1,252,928,928,1,4,1956,2000,132000,,2.440268378,12.75509896,1.194317638,9.882545918,12.51309709,12.75509896,1.194317638,2.055641538,14.19376529,14.19532326,175058
9,2713,3,858,1452,1476,2,11,2008,2008,446261,,2.259673787,13.33257927,1.194317638,9.672623079,11.46980512,11.55140481,1.194317638,2.602594469,14.18908743,14.18908743,176023
4,605,,,528,605,1,5,1920,2002,86000,,2.440268378,13.71669787,1.194317638,9.71584164,11.64079529,11.64079529,1.194317638,2.440268378,14.18596554,14.18752681,193496
6,2515,2,484,2035,2515,3,9,1957,1975,200624,,2.440268378,14.16089462,1.194317638,9.917059939,11.66357196,11.66357196,1.194317638,2.750250297,14.18752681,14.18752681,213276
6,1509,2,600,1461,1509,2,5,1988,1989,175000,,2.440268378,13.00728769,1.194317638,10.18993413,12.98987192,13.00728769,1.194317638,2.259673787,14.19376529,14.19532326,235943
6,1362,2,502,611,751,2,6,1920,1999,128000,,2.440268378,14.0100384,1.194317638,9.899853861,12.07429052,12.14782183,1.194317638,2.602594469,14.182841,14.1844036,211258
5,827,1,392,,827,1,5,1955,2007,107500,,2.440268378,13.12681563,1.194317638,9.734167815,11.17410889,11.17410889,1.194317638,2.259673787,14.18596554,14.18596554,167179
1,334,,,,334,1,2,1946,1950,39300,,2.440268378,14.6547532,1.194317638,9.71584164,12.22796125,12.22796125,1.194317638,2.602594469,14.18127774,14.182841,228520
8,1414,2,403,707,707,2,6,2004,2004,178000,,2.440268378,13.59197149,1.194317638,10.00715769,11.61127302,11.74679559,1.194317638,2.440268378,14.18127774,14.18127774,182183
5,1347,,,1117,820,1,5,1910,1991,107500,,2.602594469,14.48147169,1.194317638,10.35226609,12.58015204,12.60221247,1.194317638,2.750250297,14.17814922,14.17814922,249416
7,1724,2,527,880,880,2,8,1998,1999,188000,,2.750250297,14.44233528,1.540962756,11.09758866,13.34048568,13.36801955,1.194317638,2.602594469,14.182841,14.182841,314154
4,864,2,576,864,864,1,5,1972,1972,111250,,2.602594469,14.19220667,1.540962756,11.94599915,14.15460008,14.19220667,1.194317638,2.055641538,14.17971381,14.17971381,342984
